Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2024-01-03,0.0,455.0622863769531,0.0,457.39200051317124,454.4604467676884,456.6542463475319,0.0,103585900
2024-01-04,0.0,453.5964660644531,0.0,457.16869615612853,453.37319057475315,454.5865863632777,0.0,84232200
2024-01-05,0.0,454.21771240234375,0.0,456.6639075045455,452.77132456262234,453.80028176128866,0.0,86118900
2024-01-08,0.0,460.7021179199219,0.0,460.84771948944723,454.5865853845721,454.71278328613425,0.0,74879100
2024-01-09,0.0,460.00323486328125,0.0,461.02247554943773,457.54732279548995,458.05208481523704,0.0,65931400
2024-01-10,0.0,462.604736328125,0.0,463.4686883884697,459.99350610212235,460.275022232607,0.0,67310600
2024-01-11,0.0,462.40087890625,0.0,464.119036700077,458.4306513904914,463.60455806414546,0.0,77940700
2024-01-12,0.0,462.7212219238281,0.0,464.5850109920546,461.31370050606375,463.847256832393,0.0,58026400
2024-01-16,0.0,461.0224304199219,0.0,462.6532272077025,459.2071951071508,461.34278348918724,0.0,85014900
2024-01-17,0.0,458.45977783203125,0.0,458.94513616011074,456.110630489601,458.00353981867966,0.0,68843900
2024-01-18,0.0,462.5367736816406,0.0,463.0900892897804,458.58597937392244,460.1294153145847,0.0,91856200
2024-01-19,0.0,468.3028259277344,0.0,468.58434205067863,462.5853202688259,463.6628015298727,0.0,110834500
2024-01-22,0.0,469.29296875,0.0,471.0111265282756,468.6425755704272,469.83656769535,0.0,75844900
2024-01-23,0.0,470.66162109375,0.0,470.90430023582877,468.7493378931313,469.83653570981716,0.0,49945300
2024-01-24,0.0,471.1761474609375,0.0,474.45714470411593,470.6810725123754,473.52526505734005,0.0,81765000
2024-01-25,0.0,473.73883056640625,0.0,474.0106300348732,471.1761540957068,473.30199623812143,0.0,72525000
2024-01-26,0.0,473.1369934082031,0.0,474.79691054106985,472.29247468488353,473.3117152908374,0.0,76641600
2024-01-29,0.0,476.8839111328125,0.0,477.029542315143,472.9039969579279,473.4475958586122,0.0,61322800
2024-01-30,0.0,476.51507568359375,0.0,477.2236798269538,475.7578883130134,476.1947226231299,0.0,58618400
2024-01-31,0.0,468.7395935058594,0.0,474.75801809886633,468.7201602163353,474.3114967985656,0.0,126011100
2024-02-01,0.0,474.87457275390625,0.0,474.9036930669608,469.6326794127357,470.43839078044346,0.0,91891600
2024-02-02,0.0,479.8737487792969,0.0,481.523949196212,474.97161226030033,475.31136898916844,0.0,99228200
2024-02-05,0.0,478.1264953613281,0.0,479.9029234991888,475.8744551474019,479.24284325758833,0.0,75757100
2024-02-06,0.0,479.5146484375,0.0,479.8446885622171,477.64114268330553,479.06809742412736,0.0,55918600
2024-02-07,0.0,483.51397705078125,0.0,483.93137810723994,480.854193242822,481.756982255993,0.0,70556500
2024-02-08,0.0,483.72747802734375,0.0,484.1060420771884,482.6985208548494,483.51391920150996,0.0,52343600
2024-02-09,0.0,486.52313232421875,0.0,486.95993698445255,483.89246922228017,484.232225929518,0.0,63979400
